[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration calendar_time -> org.hibernate.type.BasicTypeReference@4c9e9fb8
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration instant -> org.hibernate.type.BasicTypeReference@9ec531
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.BasicTypeReference@9ec531
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration uuid -> org.hibernate.type.BasicTypeReference@40147317
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.BasicTypeReference@40147317
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration pg-uuid -> org.hibernate.type.BasicTypeReference@40147317
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.BasicTypeReference@210f0cc1
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.BasicTypeReference@19542407
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.BasicTypeReference@6f95cd51
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.BasicTypeReference@6f95cd51
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.BasicTypeReference@c7a977f
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration Currency -> org.hibernate.type.BasicTypeReference@c7a977f
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.BasicTypeReference@c7a977f
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.BasicTypeReference@55caeb35
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.BasicTypeReference@55caeb35
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.BasicTypeReference@6d868997
[DEBUG] 2025-11-14 10:15:19.316 [main] BasicTypeRegistry - Adding type registration java.io.Serializable -> org.hibernate.type.BasicTypeReference@6d868997
[DEBUG] 2025-11-14 10:15:19.317 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.BasicTypeReference@2c383e33
[DEBUG] 2025-11-14 10:15:19.317 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.BasicTypeReference@2c383e33
[DEBUG] 2025-11-14 10:15:19.317 [main] BasicTypeRegistry - Adding type registration ZoneOffset -> org.hibernate.type.BasicTypeReference@74a195a4
[DEBUG] 2025-11-14 10:15:19.317 [main] BasicTypeRegistry - Adding type registration java.time.ZoneOffset -> org.hibernate.type.BasicTypeReference@74a195a4
[DEBUG] 2025-11-14 10:15:19.317 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.BasicTypeReference@76304b46
[DEBUG] 2025-11-14 10:15:19.317 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.BasicTypeReference@76304b46
[DEBUG] 2025-11-14 10:15:19.317 [main] BasicTypeRegistry - Adding type registration vector -> org.hibernate.type.BasicTypeReference@2fa3be26
[DEBUG] 2025-11-14 10:15:19.317 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.BasicTypeReference@4287d447
